addressRegion,latitude,longitude,price,property-beds,property-baths,property-sqft,Acreage,Basement,Bath,Exterior,Exterior Features,Features,Fireplace,Heating,Partial Bathroom,Property Type,Roof,Sewer,Square Footage,Subdivision,Type,Parking,Flooring,Parking Features,Fireplace Features,MLS,has_fireplace,has_garage,dist_to_toronto_km,region_median_price
7,43.419048,-80.5124134,469000.0,2.0,2.0,,0.6,382,1.0,408,408,447,155,516,1.0,1,112,38,1415.0,1115,1,2159,1576,2159,494,X8241238,1,0,94.92356721873647,775000.0
7,43.45659978,-80.59336349,1360000.0,2.0,2.0,1774.0,0.6,208,1.0,496,496,311,281,294,1.0,8,112,21,1774.0,305,8,302,1576,302,494,40569065,1,1,99.86563965224545,775000.0
7,43.3779397,-80.4113231,3199000.0,3.0,0.0,,1.69,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,257,10,2159,1576,2159,494,40565275,1,0,89.0370348219124,775000.0
7,43.40426264,-80.53534663,1167900.0,4.0,3.0,2444.0,0.6,367,1.0,1532,1532,1692,281,1023,1.0,8,112,76,2444.0,258,8,1477,1576,1477,494,40550741,1,1,97.22469042793976,775000.0
7,43.4439673,-80.47803545,1900000.0,3.0,0.0,,0.27,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,236,10,2159,1576,2159,494,40546800,1,0,91.39477925097073,775000.0
7,43.42445412,-80.32308304,1999999.0,3.0,0.0,,1.57,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,275,10,2159,1576,2159,494,40470448,1,0,80.44028457418706,775000.0
7,43.423325,-80.324416,1999000.0,3.0,1.0,1230.0,0.6,328,1.0,1262,1262,2378,281,1019,1.0,8,112,76,1230.0,275,8,2159,1576,2159,494,40464046,1,0,80.58808988332422,775000.0
7,43.423117,-80.324806,850000.0,3.0,1.0,1479.0,0.6,325,1.0,1551,1551,1692,281,1023,1.0,8,112,76,1479.0,275,8,1477,1576,1477,494,40464344,1,1,80.62608229838621,775000.0
7,43.422959,-80.325239,1700000.0,2.0,1.0,900.0,0.6,306,1.0,1513,1513,1858,281,1023,1.0,8,112,76,900.0,275,8,1643,1576,1643,494,40464394,1,1,80.66512598735112,775000.0
7,43.337815,-80.311622,759900.0,3.0,4.0,1624.0,0.6,72,1.0,1139,1139,311,281,328,1.0,8,112,38,1624.0,199,8,302,1576,302,494,40687642,1,1,83.815361414238,775000.0
7,43.3059903,-80.6102721,774900.0,3.0,3.0,1698.0,0.6,208,1.0,595,595,311,281,328,1.0,8,112,21,1698.0,1227,8,302,1576,302,494,40687907,1,1,106.9930621658259,775000.0
7,43.3055201,-80.6099966,799900.0,3.0,3.0,1868.0,0.6,208,1.0,595,595,311,281,328,1.0,8,112,21,1868.0,1227,8,302,1576,302,494,40687858,1,1,106.9945605456139,775000.0
7,43.3576002,-80.3373858,499900.0,3.0,2.0,,0.6,382,1.0,1157,1157,1428,281,328,1.0,1,112,21,1415.0,99,1,1240,1576,1240,494,40687981,1,0,84.6197204836682,775000.0
7,43.31090184,-80.61693023,1524990.0,4.0,4.0,3670.0,0.6,367,1.0,1537,1537,1692,155,1069,1.0,8,112,76,3670.0,1227,8,1477,1576,1477,494,40688049,1,1,107.25809641590024,775000.0
7,43.366803,-80.313219,249900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,38,1415.0,1115,10,2159,1576,2159,494,X11909234,1,0,82.41438257554248,775000.0
7,43.366803,-80.313219,199900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,38,1415.0,1115,10,2159,1576,2159,494,X11909192,1,0,82.41438257554248,775000.0
7,43.569355,-80.2554626,789900.0,3.0,2.0,,0.6,78,1.0,467,467,1122,281,328,1.0,8,112,38,1415.0,1115,8,991,1576,991,494,X11909247,1,1,70.36138350847911,775000.0
7,43.5266413,-80.2778583,939000.0,5.0,4.0,,0.6,69,1.0,496,496,930,155,328,1.0,8,112,38,1415.0,1115,8,820,1576,820,494,X11908754,1,1,73.25456044969486,775000.0
7,43.394161,-80.66970282,899999.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,357,10,2159,1576,2159,494,40687951,1,0,107.83327344836161,775000.0
7,43.5751114,-80.2467117,3750000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,45,1415.0,1115,10,2159,1576,2159,494,X11908972,1,0,69.53862912341636,775000.0
7,43.5192223,-80.2096786,564900.0,3.0,1.0,,0.6,382,1.0,1561,1561,2375,281,1023,1.0,1,112,120,1415.0,1115,1,2156,1576,2156,494,X11908622,1,0,68.2168979363862,775000.0
7,43.5263672,-80.2849426,543999.0,3.0,2.0,,0.6,382,1.0,1537,1537,2378,281,1023,1.0,1,112,120,1415.0,1115,1,2159,1576,2159,494,X11908511,1,0,73.81305811583853,775000.0
7,43.535215,-80.2583917,899000.0,2.0,2.0,,0.6,179,1.0,1177,1177,1448,281,328,1.0,8,112,38,1415.0,1115,8,2159,245,2159,494,X11908071,1,0,71.48880827676592,775000.0
7,43.5681152,-80.2604294,649900.0,2.0,1.0,,0.6,372,1.0,1561,1561,2378,281,1023,1.0,8,112,95,1415.0,1115,8,2159,1576,2159,494,X11908053,1,0,70.78166306658065,775000.0
7,43.5140038,-80.1935272,1150000.0,3.0,1.0,,0.6,271,1.0,1561,1561,1692,281,1023,1.0,8,112,105,1415.0,1115,8,1477,1576,1477,494,X11907156,1,1,67.15444865472206,775000.0
7,43.379433,-80.71677,525000.0,3.0,0.0,,14.85,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,356,10,2159,1576,2159,494,40687295,1,0,111.96224261593822,775000.0
7,43.35178746,-80.27431676,1325000.0,4.0,4.0,2427.0,0.6,54,1.0,480,480,311,281,328,1.0,8,112,21,2427.0,186,8,302,1576,302,494,40687450,1,1,80.42377573818982,775000.0
7,43.3059053,-80.6104762,849900.0,2.0,3.0,1835.0,0.6,208,1.0,569,569,311,281,328,1.0,8,112,21,1835.0,1227,8,302,1576,302,494,40687092,1,1,107.01201244931302,775000.0
7,43.5295181,-80.2008133,949999.0,4.0,4.0,,0.6,76,1.0,496,496,311,281,328,1.0,8,112,38,1415.0,1115,8,302,1576,302,494,X11906023,1,1,67.1980158810881,775000.0
7,43.573349,-80.2501907,616900.0,3.0,3.0,,0.6,382,1.0,1561,1561,2378,281,1244,1.0,1,112,120,1415.0,1115,1,2159,1576,2159,494,X11905945,1,0,69.85320424659099,775000.0
7,43.5408287,-80.2700348,648900.0,3.0,2.0,,0.6,69,1.0,414,414,448,281,328,1.0,8,112,38,1415.0,1115,8,2159,1576,2159,494,X11905952,1,0,72.23653179741316,775000.0
7,43.60354732,-80.56916261,1024900.0,3.0,3.0,2155.0,0.6,208,1.0,596,596,311,281,328,1.0,8,112,21,2155.0,338,8,302,1576,302,494,40687034,1,1,94.67350940784,775000.0
7,43.394201,-80.282105,1375000.0,6.0,4.0,,0.6,277,1.0,1561,1561,1638,155,1023,1.0,8,112,95,1415.0,1115,8,1423,1461,1423,494,X11905854,1,1,78.80598334844025,775000.0
7,43.445607,-80.3069192,1349900.0,6.0,4.0,4292.0,0.6,54,1.0,408,408,311,281,328,1.0,8,112,21,4292.0,301,8,302,1576,302,494,40687259,1,1,78.34624142170726,775000.0
7,43.4500472,-80.3067939,924900.0,3.0,3.0,,0.6,211,1.0,496,496,930,281,328,1.0,8,112,38,1415.0,1115,8,820,561,820,494,X11905736,1,1,78.1573908728676,775000.0
7,43.5460701,-80.2437439,599900.0,1.0,1.0,,0.6,382,1.0,549,549,1386,155,362,1.0,1,112,38,1415.0,1115,1,1208,562,1208,494,X11904294,1,0,70.03908359432229,775000.0
7,43.3557246,-80.3178638,724900.0,2.0,2.0,,0.6,382,1.0,1659,1659,2351,281,1244,1.0,1,112,76,1415.0,82,1,2132,1576,2132,494,40686967,1,0,83.31385543438223,775000.0
7,43.36689774,-80.31311099,199900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,21,1415.0,145,10,2159,1576,2159,494,40687012,1,0,82.40181798558054,775000.0
7,43.561676,-80.2581863,1295000.0,3.0,0.0,,0.6,382,1.0,2226,2226,930,281,328,1.0,10,112,38,1415.0,1115,10,820,1576,820,494,X11903789,1,1,70.76086049184097,775000.0
7,43.5621643,-80.2580643,1595000.0,3.0,0.0,,0.6,382,1.0,2226,2226,1858,281,328,1.0,10,112,95,1415.0,1115,10,1643,1576,1643,494,X11903788,1,1,70.73921916354253,775000.0
7,43.5444069,-80.2411423,625000.0,3.0,1.0,,0.6,208,1.0,408,408,447,281,328,1.0,8,112,38,1415.0,1115,8,2159,1576,2159,494,X11903659,1,0,69.88250597923759,775000.0
7,43.3907393,-80.2859611,940000.0,4.0,4.0,,0.6,271,1.0,1561,1561,1632,281,1023,1.0,8,112,95,1415.0,1115,8,1417,1576,1417,494,X11902602,1,1,79.2545564533808,775000.0
7,43.3001905,-80.2278367,939000.0,4.0,2.0,,0.6,69,1.0,1131,1131,930,155,348,1.0,8,112,45,1415.0,1115,8,820,405,820,494,X11902006,1,1,80.21680790485044,775000.0
7,43.5448151,-80.2370758,514890.0,2.0,1.0,,0.6,382,1.0,2135,2135,2167,281,1058,1.0,8,112,95,1415.0,1115,8,1951,1576,1951,494,X11901925,1,1,69.5539209682318,775000.0
7,43.3567405,-80.3280743,650000.0,2.0,2.0,1650.0,0.6,382,1.0,2226,2226,2374,155,632,1.0,1,112,76,1650.0,33,1,2155,1576,2155,345,40686039,1,0,83.99387287077458,775000.0
7,43.573349,-80.2501907,659900.0,3.0,3.0,,0.6,382,1.0,1561,1561,2378,281,1244,1.0,1,112,120,1415.0,1115,1,2159,1576,2159,494,X11901733,1,0,69.85320424659099,775000.0
7,43.380634,-80.310974,749000.0,6.0,2.0,,0.6,277,1.0,1561,1561,1858,155,1023,1.0,8,112,95,1415.0,1115,8,1643,1576,1643,494,X11901447,1,1,81.56402549473918,775000.0
7,43.4977608,-80.1864319,629000.0,2.0,2.0,,0.6,382,1.0,467,467,985,281,297,1.0,1,112,38,1415.0,1115,1,875,1576,875,494,X11900967,1,1,67.20193434864265,775000.0
7,43.5523504,-80.5551015,1499900.0,1.0,2.0,1591.0,0.36,367,1.0,1537,1537,1692,281,1023,1.0,8,112,105,1591.0,341,8,1477,1576,1477,494,40686332,1,1,94.41082690683562,775000.0
7,43.3556186,-80.3191728,449000.0,1.0,1.0,,0.6,382,1.0,581,581,1386,281,328,1.0,1,112,38,1415.0,1115,1,1208,411,1208,494,X11900510,1,0,83.41306791439061,775000.0
7,43.5731738,-80.2497574,609900.0,2.0,3.0,1400.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1400.0,34,1,2159,1576,2159,494,40686239,1,0,69.82308082127477,775000.0
7,43.5731738,-80.2497574,639900.0,3.0,3.0,1424.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1424.0,34,1,2159,1576,2159,494,40686235,1,0,69.82308082127477,775000.0
7,43.57288683,-80.24951676,649900.0,3.0,3.0,1556.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1556.0,34,1,2159,1576,2159,494,40686233,1,0,69.81072801891179,775000.0
7,43.5731738,-80.2497574,585900.0,2.0,3.0,1262.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1262.0,34,1,2159,1576,2159,494,40686230,1,0,69.82308082127477,775000.0
7,43.57288683,-80.24951676,659900.0,3.0,3.0,1582.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1582.0,34,1,2159,1576,2159,494,40686231,1,0,69.81072801891179,775000.0
7,43.5731738,-80.2497574,595900.0,2.0,3.0,1284.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1284.0,34,1,2159,1576,2159,494,40686219,1,0,69.82308082127477,775000.0
7,43.5728946,-80.24950604,616900.0,3.0,3.0,1445.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1445.0,34,1,2159,1576,2159,494,40686217,1,0,69.80970395400401,775000.0
7,43.5728946,-80.24950604,629900.0,3.0,3.0,1469.0,0.6,382,1.0,1513,1513,2378,281,1244,1.0,1,112,76,1469.0,34,1,2159,1576,2159,494,40686215,1,0,69.80970395400401,775000.0
7,43.5092468,-80.2510147,324900.0,1.0,1.0,,0.6,382,1.0,408,408,1122,281,2,1.0,1,112,38,1415.0,1115,1,991,1576,991,494,X11898428,1,1,71.72942737649875,775000.0
7,43.528038,-80.2029724,2119000.0,5.0,6.0,,0.6,78,1.0,496,496,339,155,328,1.0,8,112,38,1415.0,1115,8,330,1576,330,494,X11898424,1,1,67.41204879296168,775000.0
7,43.5539589,-80.2605667,998000.0,4.0,3.0,,0.6,168,1.0,56,56,277,281,549,1.0,8,112,38,1415.0,1115,8,2159,1576,2159,494,X11898013,1,0,71.14315507677328,775000.0
7,43.394092,-80.277308,1230000.0,4.0,3.0,4353.0,0.6,325,1.0,1622,1622,1692,155,1023,1.0,8,112,76,4353.0,249,8,1477,1576,1477,494,40686102,1,1,78.46270499145189,775000.0
7,43.5417213,-80.2422714,875000.0,2.0,2.0,,0.6,382,1.0,1659,1659,2098,155,1412,1.0,1,112,120,1415.0,1115,1,1882,1576,1882,494,X10878277,1,1,70.04646513566384,775000.0
7,43.546032,-80.2550354,2275000.0,6.0,4.0,,0.6,212,1.0,496,496,311,155,328,1.0,8,112,38,1415.0,1115,8,302,1576,302,494,X11897078,1,1,70.92179560247,775000.0
7,43.3754883,-80.708045,1595000.0,8.0,5.0,4738.0,0.6,325,1.0,2098,2098,2378,281,1023,1.0,7,112,76,4738.0,356,7,2159,1576,2159,494,40685721,1,0,111.44031730072435,775000.0
7,43.5481262,-80.1930389,1099000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,105,1415.0,1115,10,2159,1576,2159,494,X11895453,1,0,66.0291005255763,775000.0
7,43.5124207,-80.2673264,798000.0,2.0,2.0,,0.6,54,1.0,408,408,345,155,328,1.0,8,112,45,1415.0,1115,8,336,1576,336,494,X11894888,1,1,72.88154770156984,775000.0
7,43.32987619,-80.22278729,2999950.0,3.0,2.0,2451.0,81.0,325,1.0,2132,2132,2378,155,1058,1.0,8,112,105,2451.0,22,8,2159,1576,2159,438,40685021,1,0,78.07535109529103,775000.0
7,43.32992302,-80.22283021,2999950.0,3.0,2.0,2451.0,81.0,382,1.0,2132,2132,2378,155,1536,1.0,0,112,105,2451.0,22,0,2159,1576,2159,453,40684998,1,0,78.07552568789673,775000.0
7,43.5827065,-80.2661438,849000.0,3.0,3.0,,0.6,382,1.0,555,555,930,281,328,1.0,1,112,38,1415.0,1115,1,820,1576,820,494,X11893945,1,1,70.90706750453961,775000.0
7,43.5665512,-80.234375,899990.0,3.0,3.0,,0.6,382,1.0,2098,2098,1632,155,1023,1.0,8,112,95,1415.0,1115,8,1417,1165,1417,494,X11893797,1,1,68.76990693383028,775000.0
7,43.5756645,-80.2595139,824900.0,4.0,2.0,,0.6,320,1.0,1498,1498,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11892889,1,1,70.53601409098225,775000.0
7,43.58487387,-80.57709906,779900.0,3.0,3.0,1681.0,0.6,212,1.0,58,58,311,155,294,1.0,8,112,21,1681.0,338,8,302,1576,302,93,40684519,1,1,95.57844036096016,775000.0
7,43.37139252,-80.32043055,250000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,21,1415.0,229,10,2159,1576,2159,494,40684674,1,0,82.70482567324541,775000.0
7,43.3625875,-80.3115248,799900.0,3.0,2.0,,0.6,325,1.0,2211,2211,2378,155,1290,1.0,8,112,76,1415.0,145,8,2159,1576,2159,478,40684801,1,0,82.50679000303217,775000.0
7,43.5279274,-80.2028275,2129000.0,5.0,6.0,,0.6,178,1.0,1177,1177,339,281,328,1.0,8,112,38,1415.0,1115,8,330,1576,330,494,X10876398,1,1,67.40440972537685,775000.0
7,43.5460701,-80.2437439,724900.0,2.0,2.0,,0.6,382,1.0,1659,1659,2098,155,1412,1.0,1,112,120,1415.0,1115,1,1882,1576,1882,494,X11890903,1,1,70.03908359432229,775000.0
7,43.293207,-80.3277102,1899999.0,5.0,4.0,,0.6,277,1.0,2226,2226,1692,155,1023,1.0,8,112,105,1415.0,1115,8,1477,1394,1477,494,X11890408,1,1,87.43939767158342,775000.0
7,43.3501892,-80.2706223,1050000.0,3.0,3.0,,0.6,214,1.0,555,555,311,281,328,1.0,8,112,45,1415.0,1115,8,302,245,302,494,X11889969,1,1,80.2496425590927,775000.0
7,43.5288963,-80.2699509,745000.0,3.0,3.0,,0.6,367,1.0,1561,1561,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,824,1477,494,X11889178,1,1,72.57320069168934,775000.0
7,43.3451691,-80.2542343,799000.0,3.0,3.0,,0.6,368,1.0,1561,1561,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11889123,1,1,79.37504204756053,775000.0
7,43.352488,-80.301191,1079000.0,3.0,3.0,1800.0,0.6,161,1.0,496,496,311,281,328,1.0,8,112,21,1800.0,170,8,302,1576,302,494,40684600,1,1,82.29242520376599,775000.0
7,43.3793754,-80.3161464,585000.0,3.0,2.0,,0.6,382,1.0,1498,1498,1716,155,1023,1.0,2,112,120,1415.0,1115,2,1501,1576,1501,494,X11888763,1,0,82.0009871454924,775000.0
7,43.2810709,-80.3893951,449900.0,2.0,2.0,996.0,0.6,306,1.0,2135,2135,2378,155,1058,1.0,8,112,105,996.0,348,8,2159,1576,2159,453,40684164,1,0,92.41333682419578,775000.0
7,43.53643823,-80.24037761,2750000.0,2.0,3.0,,1.01,270,1.0,1561,1561,1858,155,1023,1.0,8,112,76,1415.0,347,8,1643,1576,1643,483,40684175,1,1,70.05201067818885,775000.0
7,43.4977608,-80.1864319,649999.0,2.0,2.0,,0.6,382,1.0,467,467,1386,281,297,1.0,1,112,38,1415.0,1115,1,1208,1576,1208,494,X11888038,1,0,67.20193434864265,775000.0
7,43.5709763,-80.2549286,849900.0,2.0,2.0,,0.6,69,1.0,408,408,479,155,328,1.0,8,112,38,1415.0,1115,8,419,92,419,494,X11887590,1,0,70.28140595048484,775000.0
7,43.5432053,-80.2678146,375900.0,1.0,1.0,,0.6,382,1.0,1622,1622,2378,155,1023,1.0,1,112,120,1415.0,1115,1,2159,1576,2159,494,X11887488,1,0,71.99748967662718,775000.0
7,43.5710564,-80.1507492,750000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11886929,1,0,62.0955251429419,775000.0
7,43.5537415,-80.2525558,1150000.0,3.0,3.0,,0.6,168,1.0,1064,1064,623,155,328,1.0,8,112,38,1415.0,1115,8,533,405,533,494,X11886567,1,1,70.52124870233055,775000.0
7,43.3428841,-80.2872238,499999.0,2.0,2.0,,0.6,382,1.0,1551,1551,2378,281,996,1.0,2,112,120,1415.0,1115,2,2159,1576,2159,494,X11886362,1,0,81.81787929804841,775000.0
7,43.5784814,-80.243406,1100000.0,4.0,3.0,,0.6,280,1.0,1498,1498,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11885014,1,1,69.20198343285234,775000.0
7,43.41393,-80.311124,1190000.0,6.0,3.0,3303.0,0.6,270,1.0,1493,1493,1592,155,1023,1.0,8,112,76,3303.0,275,8,1377,1576,1377,494,40683725,1,1,80.01406384896025,775000.0
7,43.6017024,-80.5498129,499000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,338,10,2159,1576,2159,494,40683855,1,0,93.15221541393585,775000.0
7,43.4563476,-80.1706481,3750000.0,6.0,6.0,,0.6,69,2.0,1063,1063,311,155,328,2.0,8,112,38,1415.0,1115,8,302,561,302,494,X11884440,1,1,67.73255547498496,775000.0
7,43.3558626,-80.31857323,619900.0,1.0,1.0,849.0,0.6,382,1.0,1622,1622,2374,281,1023,1.0,1,112,76,849.0,145,1,2155,1576,2155,494,40682357,1,0,83.3575376528858,775000.0
7,43.35073,-80.312011,749900.0,3.0,2.0,1637.0,0.6,328,1.0,1551,1551,1692,281,1023,1.0,8,112,76,1637.0,170,8,1477,1576,1477,494,40683759,1,1,83.15566878313197,775000.0
7,43.3507109,-80.31181436,759900.0,3.0,2.0,1637.0,0.6,328,1.0,1551,1551,1692,281,1023,1.0,8,112,76,1637.0,170,8,1477,1576,1477,494,40683758,1,1,83.14265315092138,775000.0
7,43.3532524,-80.2877731,599530.0,2.0,2.0,,0.6,382,1.0,1551,1551,2378,281,1023,1.0,1,112,120,1415.0,1115,1,2159,1576,2159,494,X11883593,1,0,81.29817723768875,775000.0
7,43.5730775,-80.2177289,570000.0,3.0,2.0,,0.6,382,1.0,1561,1561,2374,155,1069,1.0,1,112,76,1415.0,81,1,2155,1576,2155,430,40683669,1,0,67.30304230523326,775000.0
7,43.35781433,-80.27522252,774800.0,3.0,3.0,1505.0,0.6,367,1.0,1537,1537,1692,281,1023,1.0,8,112,76,1505.0,186,8,1477,1576,1477,494,40683645,1,1,80.16446350618243,775000.0
7,43.6124458,-80.1593857,2650000.0,3.0,2.0,,0.6,382,1.0,467,467,311,155,348,1.0,0,112,38,1415.0,1115,0,302,1576,302,494,W9416729,1,1,61.86241881917209,775000.0
7,43.5113019,-80.6718984,3750000.0,4.0,4.0,2906.0,97.37,325,1.0,1939,1939,1692,155,1524,1.0,8,112,105,2906.0,339,8,1477,1576,1477,483,40682691,1,1,104.53527948699046,775000.0
7,43.3811038,-80.7159491,425000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,356,10,2159,1576,2159,494,40683313,1,0,111.83908974484702,775000.0
7,43.3531375,-80.3145784,599900.0,2.0,2.0,,0.6,382,1.0,2119,2119,2378,281,1023,1.0,1,112,120,1415.0,1115,1,2159,1576,2159,494,X11880969,1,0,83.21303829498412,775000.0
7,43.4067012,-80.2836177,559000.0,2.0,2.0,1050.0,0.6,382,1.0,496,496,311,281,328,1.0,8,112,21,1050.0,249,8,302,1576,302,494,40682219,1,1,78.32042945333073,775000.0
7,43.388262,-80.305642,899900.0,3.0,4.0,,0.6,69,2.0,496,496,311,155,328,2.0,8,112,38,1415.0,1115,8,302,314,302,494,X11880654,1,1,80.8057325148211,775000.0
7,43.2959442,-80.4613269,1099000.0,3.0,2.0,,0.6,164,1.0,1051,1051,633,155,328,1.0,8,112,45,1415.0,1115,8,543,1576,543,494,X11880269,1,1,96.67995533926072,775000.0
7,43.5501556,-80.2457962,1950000.0,7.0,5.0,,0.6,54,3.0,1155,1155,633,155,536,3.0,8,112,38,1415.0,1115,8,543,1576,543,494,X10877062,1,1,70.08765646544684,775000.0
7,43.6043358,-80.1638412,750000.0,3.0,0.0,,0.6,382,1.0,2226,2226,1122,281,328,1.0,10,112,38,1415.0,1115,10,991,1576,991,494,X10879543,1,1,62.367971085936006,775000.0
7,43.5904922,-80.195816,2549000.0,6.0,4.0,,0.6,216,1.0,1155,1155,1122,155,328,1.0,8,112,45,1415.0,1115,8,991,1576,991,494,X10875726,1,1,65.18146499221969,775000.0
7,43.5132101,-80.1830821,2999000.0,6.0,6.0,,0.6,76,3.0,1177,1177,339,155,328,3.0,8,112,38,1415.0,1115,8,330,1576,330,494,X11879755,1,1,66.38281009474498,775000.0
7,43.5610466,-80.2735138,645900.0,2.0,1.0,,0.6,382,1.0,549,549,1122,281,294,1.0,1,112,38,1415.0,1115,1,991,1576,991,494,X11879742,1,1,71.98079943558199,775000.0
7,43.5780106,-80.2712708,1290000.0,3.0,3.0,,0.6,382,1.0,1177,1177,339,281,328,1.0,2,112,38,1415.0,1115,2,330,1576,330,494,X11879737,1,1,71.41265684031875,775000.0
7,43.3215427,-80.8312975,807990.0,3.0,3.0,,0.6,382,1.0,496,496,339,155,328,1.0,1,112,38,1415.0,1115,1,330,1576,330,494,X11879715,1,1,122.85497483035529,775000.0
7,43.5462418,-80.2418594,597700.0,2.0,2.0,,0.6,382,1.0,555,555,985,281,328,1.0,1,112,38,1415.0,1115,1,875,1576,875,494,X11879691,1,1,69.88723821648618,775000.0
7,43.4993858,-80.1844025,569900.0,1.0,1.0,,0.6,382,1.0,2123,2123,2098,155,1069,1.0,1,112,120,1415.0,1115,1,1882,1576,1882,494,X10876041,1,1,66.9867706633637,775000.0
7,43.482425,-80.160277,2499950.0,5.0,4.0,,0.6,78,1.0,408,408,339,281,328,1.0,8,112,45,1415.0,1115,8,330,1576,330,494,X10876374,1,1,65.83571810799432,775000.0
7,43.338859,-80.275113,1100000.0,4.0,3.0,,0.6,367,1.0,1561,1561,2099,155,1023,1.0,8,112,95,1415.0,1115,8,1883,1576,1883,494,X11831137,1,1,81.18800225852206,775000.0
7,43.35777661,-80.27525788,774800.0,3.0,3.0,1505.0,0.6,367,1.0,1537,1537,1692,281,1023,1.0,8,112,76,1505.0,186,8,1477,1576,1477,494,40683190,1,1,80.16898273629452,775000.0
7,43.5112218,-80.1800322,1399000.0,6.0,4.0,,0.6,69,1.0,496,496,311,281,328,1.0,8,112,38,1415.0,1115,8,302,1576,302,494,X11825094,1,1,66.22035713092671,775000.0
7,43.35777661,-80.27525788,779800.0,4.0,3.0,1505.0,0.6,367,1.0,1537,1537,1692,281,1023,1.0,8,112,76,1505.0,186,8,1477,1576,1477,494,40683129,1,1,80.16898273629452,775000.0
7,43.3631401,-80.3385239,799800.0,3.0,3.0,,0.6,208,1.0,1177,1177,311,281,328,1.0,8,112,38,1415.0,1115,8,302,1576,302,494,X11821993,1,1,84.42346721351925,775000.0
7,43.36220515,-80.34275135,1450000.0,5.0,5.0,3049.0,0.6,325,1.0,1537,1537,1692,155,1023,1.0,8,112,76,3049.0,107,8,1477,1576,1477,494,40681885,1,1,84.77555145050435,775000.0
7,43.5827065,-80.2661438,949000.0,5.0,4.0,,0.6,382,1.0,1067,1067,930,281,328,1.0,1,112,38,1415.0,1115,1,820,1576,820,494,X11557917,1,1,70.90706750453961,775000.0
7,43.5300484,-80.2116852,1149900.0,3.0,2.0,,0.6,161,1.0,408,408,339,281,328,1.0,8,112,38,1415.0,1115,8,330,1576,330,494,X11822705,1,1,68.02145924619464,775000.0
7,43.3299713,-80.3129044,975000.0,5.0,2.0,,0.6,168,1.0,408,408,311,155,343,1.0,8,112,45,1415.0,1115,8,302,1576,302,494,X11449414,1,1,84.33231661145388,775000.0
7,43.3896772,-80.3014314,584900.0,3.0,2.0,,0.6,382,1.0,496,496,475,155,328,1.0,2,112,38,1415.0,1115,2,2159,1576,2159,494,X11431851,1,0,80.4309075692728,775000.0
7,43.353036,-80.312584,879000.0,7.0,4.0,,0.6,368,1.0,2098,2098,1716,281,1023,1.0,8,112,95,1415.0,1115,8,1501,1576,1501,494,X10997904,1,0,83.07589162706743,775000.0
7,43.5702324,-80.149437,2300000.0,6.0,4.0,,0.6,78,1.0,408,408,633,155,348,1.0,8,112,45,1415.0,1115,8,543,1576,543,494,X11822727,1,1,62.014440052235514,775000.0
7,43.5117583,-80.1875873,1099900.0,6.0,4.0,,0.6,69,1.0,414,414,311,281,328,1.0,8,112,38,1415.0,1115,8,302,1576,302,494,X10929384,1,1,66.77857779045918,775000.0
7,43.353036,-80.312584,879000.0,7.0,0.0,3560.0,0.6,371,1.0,2098,2098,1716,281,1436,1.0,7,112,76,3560.0,170,7,1501,1576,1501,494,40680818,1,0,83.07589162706743,775000.0
7,43.3258,-80.828873,864900.0,3.0,2.0,1470.0,0.6,54,1.0,408,408,311,155,390,1.0,8,112,21,1470.0,1547,8,302,1576,302,494,40680697,1,1,122.50591267931954,775000.0
